Speed_100m_m/s,Direction_100m_degrees,Temperature_2m_degrees_C,Pressure_0m_kPa
15.55,352.9,15.5,101.1
15.35,353.6,15.6,101.1
15.74,353.3,17,101.2
16.18,353.3,17.6,101.2
16.47,352.9,18.4,101.2
16.45,352.6,20.6,101.2
16.33,352.6,21.6,101.1
16.13,352.8,21.4,101
15.78,353,21.7,100.9
15.45,352.3,21.8,100.8
15.09,351.7,20.3,100.8
14.1,350.4,19.8,100.8
13.9,351.5,19.6,100.9
13.7,350.8,19.1,100.9
13.67,349.7,18.8,101
13.79,349.3,18.8,101.1
13.67,349.8,18.9,101.1
13.04,350.2,18.6,101
13.61,351.6,18.3,101
13.59,351.9,18.2,100.9
12.79,351,18,100.8
13.45,351.8,17.9,100.8
12.77,351.7,17.9,100.8
13.36,351.1,18.1,100.8
13.44,350.8,18.8,100.8
12.83,350.3,19,100.8
12.69,349.8,20.5,100.9
13.19,348.8,20.6,101
13.52,349.7,21.4,100.9
13.68,351.1,25.1,100.9
13.38,351.4,25.1,100.8
13.22,351.4,25.4,100.7
13.1,350.4,25.7,100.6
13.1,349.9,25.6,100.5
13.04,349.7,23,100.5
12.28,347.7,22.5,100.6
13.15,350.4,22.4,100.5
12.99,351.2,22.2,100.6
12.86,351.9,21.9,100.7
12.39,351.8,21.4,100.7
12.12,351.3,21.2,100.8
11.91,351.1,21.3,100.7
11.96,350.2,20.6,100.8
12.04,349.9,20.6,100.7
11.76,350,20.4,100.6
11.54,350.4,20.4,100.7
11.26,349.6,19.7,100.6
11.22,350.8,19.4,100.7
11.17,352,22.8,100.7
10.92,352,22.6,100.8
10.42,349.6,22.9,100.8
10.76,353.3,24.1,100.9
10.07,353.7,24.8,100.8
9.57,352,29.4,100.7
9.38,351.1,29.8,100.6
9.6,350.5,29.9,100.5
9.81,351.4,30.3,100.4
10.05,352,29.9,100.3
10.38,350.5,27.1,100.4
10.83,348.8,26.6,100.4
10.74,349.8,26.1,100.4
10.39,350.7,25.6,100.5
10.14,350.6,24.4,100.6
10.03,349.9,24.2,100.6
10.07,349.3,24.2,100.7
10.22,349.5,23.6,100.7
10.52,349.5,23.2,100.6
10.59,349.5,23.3,100.6
10.47,349.2,23.2,100.6
10.4,349.9,22.9,100.6
9.8,351.3,21.9,100.6
9.99,350.1,21.9,100.6
10.17,350.6,21.9,100.6
10.11,351.2,21.8,100.6
9.55,349.1,24.2,100.7
10.21,351.9,25.1,100.7
10.16,353.7,26.8,100.7
9.87,352.6,30.6,100.6
10.04,352.5,30.9,100.5
9.97,351.9,31.1,100.4
10.15,351.4,31.6,100.4
10.36,351.5,31.3,100.3
10.49,351,28.1,100.3
10.67,350.4,27.6,100.3
10.92,351,27.1,100.4
10.8,351.1,26.6,100.5
10.62,350.9,25.7,100.5
10.41,352,25.7,100.6
9.99,353.9,25.6,100.6
9.9,352,25.1,100.6
10.15,350.9,24.2,100.6
10.36,350.2,24.3,100.5
10.45,348.8,24.7,100.5
10.51,348.5,24.8,100.5
10.35,349.8,23.4,100.5
10.55,350.2,23.4,100.5
10.64,350.2,24.1,100.5
10.5,350.9,24,100.6
10.23,349.9,25.7,100.6
10.65,350.7,26.6,100.7
10.98,352,27.6,100.7
10.69,350.2,30.3,100.7
10.52,350.6,30.5,100.6
10.65,352,30.6,100.5
10.4,352.6,30.7,100.4
10.07,352.6,30.6,100.3
9.62,353.2,28.6,100.3
9.51,346.7,28,100.3
9.6,346,27.2,100.4
9.54,348.6,27.4,100.5
9.55,351.1,26.3,100.5
9.59,351.3,26,100.6
9.64,351.3,26.2,100.7
9.79,350.8,26.3,100.7
9.86,350,25.4,100.6
9.96,349.4,25.4,100.6
9.99,349,25.4,100.6
10.03,348.4,25.3,100.5
10.02,348.8,23.5,100.5
10.31,349.9,23.5,100.5
10.42,349.8,25.7,100.6
10.66,349.6,25.5,100.6
10.8,347.7,26.4,100.7
11.6,347.9,27.3,100.7
11.95,350.2,28.4,100.7
12.16,352.3,30.5,100.7
11.92,348.8,29.9,100.6
11.79,348.3,30.6,100.5
12.07,348.1,30.7,100.4
11.92,347.3,30.5,100.3
11.04,343,28.3,100.3
10.75,345.1,27.5,100.4
11.55,347.9,26.7,100.5
11.57,348.5,26.7,100.5
11.54,347.4,26.4,100.7
11.78,346.9,26.5,100.7
11.72,346.4,26.6,100.8
11.51,345.9,26.1,100.8
12.07,344.1,25.5,100.8
12.27,343.2,25.3,100.7
12.59,342.4,25,100.7
12.91,342.2,23.9,100.6
12.71,342.8,23.2,100.6
12.75,343.1,23.1,100.7
12.68,344.6,22.8,100.7
12.37,345.6,22.8,100.8
12.36,346.1,24.8,100.9
13.1,346.3,25.7,100.9
13.19,348.4,26.5,100.9
12.87,349.3,28.7,100.9
12.75,350.4,28.9,100.8
12.02,350.1,28.4,100.7
11.83,350.3,28.5,100.6
11.89,350.5,27.7,100.6
11.53,350.8,26.3,100.6
11.05,350.4,25.8,100.6
11.63,350.7,25.7,100.6
11.63,351.1,25.8,100.7
11.61,351,25.2,100.8
11.46,350.6,25.3,100.8
11.33,349.2,24.9,100.8
11.31,348.4,24.5,100.8
11.35,347.8,24.3,100.8
11.45,347.6,24.6,100.7
11.33,348.4,24.5,100.7
10.87,349.8,23.2,100.7
10.01,352.3,22.4,100.6
9.75,355,22.6,100.6
9.86,354.9,23.7,100.7
9.97,354.5,23.8,100.7
10.37,352.8,25.3,100.8
11.17,350.8,25.9,100.9
11.6,350.2,26.6,100.9
11.86,351.9,30,100.9
12.03,352.9,31.4,100.7
11.75,352,31.6,100.6
11.43,351.1,31.8,100.5
11.6,350.7,31.6,100.5
11.34,347.5,27.9,100.5
11.11,346.8,26.6,100.5
11.4,348.4,26,100.5
11.77,349.4,25.7,100.6
11.44,348.9,24.7,100.7
11.17,348.5,24.7,100.7
10.82,348.3,24.4,100.7
10.63,347.9,24.2,100.7
10.51,348,24.2,100.6
10.33,348.8,24,100.6
10.17,349.7,24,100.5
10.13,350.6,23.8,100.5
9.58,352,22.9,100.5
9.29,352.9,23.1,100.5
9.17,352.1,24.5,100.5
9.07,352,24.6,100.5
8.48,350.8,25.6,100.6
8.66,352.4,27,100.6
8.24,355.3,28.3,100.7
7.05,355,31.7,100.6
5.71,352.4,32.6,100.5
4.4,349.2,33.5,100.3
3.4,341.9,33.8,100.2
2.86,336.6,34.1,100.1
3.5,334.7,31.8,100.1
4.42,341.1,31.1,100.1
5.73,349.1,29.7,100.1
5.61,355.6,28.8,100.2
4.48,1.3,26.3,100.3
2.97,3.3,26,100.4
1.76,9.5,25.5,100.4
1.3,21.8,24.6,100.4
1.31,45.8,23.7,100.4
1.64,68,23.7,100.3
1.92,81.4,23.8,100.3
2.15,91,23.1,100.3
2.02,76.7,22,100.3
1.96,60,22,100.3
2.17,39.1,21.9,100.3
2.27,17.1,22.1,100.4
2.37,358,25.6,100.4
1.92,350.6,27.4,100.5
0.99,345.7,28.9,100.4
0.16,243.5,33.1,100.3
1.1,188.8,33.6,100.2
1.89,183.7,33.8,100.1
2.6,180.6,33.9,100
3.24,178.9,33.5,100
3.67,182,31.1,100
3.62,184.8,30.1,100
3.58,188.7,28.8,100
3.09,204.2,28.4,100.1
2.65,219.9,25.3,100.2
1.78,210.7,25.9,100.3
1.7,168.6,25.2,100.3
2.4,146.7,24.1,100.3
3.11,142.9,23.5,100.3
3.25,139.5,24,100.3
3.39,137.3,24,100.3
3.37,133.6,23.6,100.2
4.23,128.8,22.9,100.2
4.79,128.6,23.3,100.2
5.18,128.6,24,100.2
5.13,130.5,24,100.3
4.8,133.9,27.5,100.4
5.4,149.1,28.2,100.4
6.11,161.1,29.2,100.4
5.97,165.9,32.6,100.4
6.1,167.8,32.3,100.3
6.44,168.6,32,100.2
6.46,166.6,32.5,100.1
6.13,162.4,32.3,100.1
6.08,161.5,29.7,100.1
5.59,161.4,29.4,100.2
5.27,163.7,29.1,100.2
4.82,163.4,28.4,100.3
4.19,161.9,26.4,100.4
3.96,153.6,26.2,100.5
4.06,145.9,25.7,100.5
4.34,138.7,25.1,100.5
4.53,133.1,24.4,100.4
4.48,132.5,24.4,100.4
4.36,133.8,24.1,100.4
4.15,132.2,24.1,100.4
3.78,120.7,23.1,100.5
3.39,107.2,22.5,100.5
2.15,87.9,22.3,100.5
1.36,41.2,22.5,100.6
1.86,342.6,26.1,100.7
2.66,325.7,28,100.7
5.55,336.5,28.9,100.7
7.31,344,31.7,100.7
8.68,344.1,32.3,100.6
10.23,345.6,32.2,100.5
12.01,346.2,31.1,100.5
12.86,345.6,29.7,100.5
13.24,346.2,26.3,100.5
13.56,347,25.2,100.6
14.08,347.4,24.5,100.7
14.26,347.6,24,100.7
14.25,347.1,22.5,100.8
14.46,346.1,22.3,100.9
15,345.7,22.2,100.9
14.98,347.1,22,100.9
15.02,348.3,21.8,100.8
14.81,349.5,21.7,100.8
14.72,349.6,21.8,100.8
14.77,349.6,20.7,100.8
14.86,350,19.8,100.7
14.68,351.6,20.1,100.7
14.55,352.6,21,100.8
14.38,351.9,20.6,100.8
14.34,351.5,21.8,100.9
14.66,351.6,22.6,101
14.9,352.2,23.3,101
14.78,352.2,25.2,101
15.01,351.8,25.3,100.9
14.87,351.9,25.1,100.8
14.95,351.4,24.6,100.7
14.81,350.9,24,100.6
14.66,351.7,22.2,100.6
13.72,351.4,21.8,100.6
13.43,350.6,21.4,100.6
13.56,350.1,21.4,100.7
13.3,349.7,21.6,100.8
13.84,349.6,20.4,100.9
13.03,349.3,20.3,100.8
12.52,349.4,19.9,100.8
12.1,348.6,20.3,100.7
11.43,346.3,20.3,100.7
11.27,346.8,21.1,100.6
11.53,348.3,21,100.6
11.79,349.3,18.8,100.6
11.48,350.8,18.9,100.5
11.12,351.4,20.8,100.6
10.79,349.3,20.9,100.6
10.87,348.3,21.9,100.7
11.6,350,22.9,100.7
11.55,352.9,23.8,100.7
10.78,354.9,26.9,100.7
9.88,357.8,27.9,100.5
8.76,356.3,28.3,100.4
8.11,353.7,29.5,100.3
7.95,352.5,29.4,100.3
7.84,347.7,27,100.2
8.06,341.5,25.8,100.3
8.97,343.4,24.9,100.3
8.93,347.1,24.4,100.4
8.66,351.7,24,100.6
8.18,352.2,22.9,100.6
7.76,351.5,22.2,100.7
7.11,355.8,21.6,100.6
6.06,358.9,21.5,100.5
5.27,352.3,22,100.5
5.16,352.5,21.6,100.5
5.39,356,21.7,100.5
5.71,0.6,20.2,100.4
4.97,9,20.2,100.4
3.63,8.7,21.1,100.5
2.89,356.2,20.9,100.5
2.41,0.7,23.2,100.6
1.28,358.7,25.1,100.6
0.38,55.4,28.3,100.6
1.04,157.5,31.6,100.5
2.33,178.1,32.6,100.4
3.51,183.2,32.7,100.3
4.11,180.4,32.5,100.3
4.4,175.9,32.4,100.2
4.76,169.8,30,100.2
4.51,173.5,29.1,100.3
3.9,174.4,28.3,100.4
2.98,169.5,27.2,100.4
3.05,157.6,26.3,100.5
3.13,143.6,26,100.6
3.4,140.1,25.4,100.6
3.32,138.9,24.7,100.6
3.3,135.5,24.3,100.6
3.41,134.8,24.6,100.5
3.5,133.8,24.4,100.5
3.47,134.1,24,100.4
3.99,121.9,24,100.4
4.48,127,24.1,100.4
4.81,131.3,24.4,100.5
4.35,135.8,24.4,100.6
3.74,138.9,25.7,100.6
4.55,156,27.3,100.7
5.44,166.5,28.3,100.6
5.81,168.3,31.3,100.6
6.02,171.6,30.9,100.5
6.37,170.8,31,100.4
6.74,171.4,31.2,100.3
6.49,174.9,31.5,100.2
5.97,176.6,29.6,100.2
5.63,177.1,28.7,100.2
5.38,177.1,28.3,100.3
5.12,175.8,27.7,100.4
4.89,171.1,27,100.5
5.18,170.6,26.5,100.5
5.73,170.4,26.6,100.5
5.99,167.9,26.3,100.5
5.74,166.2,26,100.4
6.19,166.5,26,100.4
6.42,163.1,25.7,100.3
6.47,163.9,25.7,100.3
6.77,159.9,23.9,100.3
7.12,161,24,100.2
7.31,159,24.9,100.3
7.4,160.3,24.8,100.4
7.32,159.5,25.8,100.4
7.47,165,25.9,100.5
7.63,165.9,25.6,100.5
7.13,164.7,28.1,100.4
7.32,167,28.4,100.3
7.33,167.3,27.3,100.2
7.51,164.6,28.1,100.1
7.3,158.3,29.3,100.1
6.45,152.5,28,100.1
6.3,149.8,27.8,100.1
6.19,150.2,27.4,100.2
6.09,149.6,27.3,100.2
5.98,149.6,26.6,100.3
5.86,152.3,26.2,100.3
5.82,150.7,26.4,100.4
5.77,150.1,25.9,100.4
5.48,151.2,24.7,100.3
5.45,147.6,24.7,100.3
5.58,142.2,24.4,100.2
5.56,141,24.2,100.2
5,143,23.7,100.2
5.16,144.7,23.7,100.2
4.9,142.9,24.2,100.2
4.89,145.3,24,100.3
5.16,152.9,25.1,100.4
5.73,161.8,25.1,100.4
6.19,162.4,25.7,100.4
5.68,158.2,28.7,100.4
6.54,159.2,28.2,100.3
6.65,159.8,28.8,100.2
6.74,159.6,28.9,100.1
7.01,159.7,29.7,100.1
6.55,156.8,27.2,100.1
6.53,157.1,27.1,100.2
6.26,152.7,27,100.2
5.69,145.4,27,100.3
5.25,147.4,26.3,100.3
5.37,156.2,26.1,100.4
5.65,162.7,26.1,100.4
5.45,167.5,25.6,100.4
5.18,164.4,25.2,100.4
4.65,149.5,25.3,100.3
4.69,143.1,25.1,100.3
4.53,141.4,25.2,100.2
4.22,138.1,24.2,100.3
4.17,141.4,24.4,100.3
4.18,141.4,25.4,100.3
4.04,143.5,25.4,100.4
3.87,143.5,26.6,100.4
3.96,151.4,26.7,100.5
4.13,158.8,27.4,100.5
4.31,164.3,29.3,100.5
4.6,164.6,29.3,100.5
5,166.1,30.4,100.4
5.06,166.1,30.7,100.3
4.54,163.1,29.6,100.3
4.07,151.5,27.6,100.2
3.42,149.7,27.8,100.3
2.89,154.2,27.7,100.4
2.03,158.8,28,100.4
0.71,148,26.7,100.5
0.59,347.1,25.9,100.6
1.28,335.2,25.3,100.6
2.19,344.5,25.5,100.6
3.33,347.8,24.9,100.6
4.44,345.9,25.1,100.6
5.25,346.1,25.4,100.5
5.99,345.6,25.1,100.5
6.76,350.7,24,100.4
7.61,347.1,23.8,100.5
8.27,343.7,23.8,100.5
9.19,345.9,23.8,100.6
9.78,345.4,24.3,100.6
9.48,344.2,25.7,100.7
10.11,346,26.7,100.7
10.79,344.6,27.7,100.6
11.05,340.8,28.7,100.6
11.22,339.3,28.5,100.5
11.52,337.2,28.9,100.4
12.15,337.5,28.6,100.4
11.47,335.4,26.2,100.4
12.7,341.2,26,100.5
12.69,343,26.1,100.5
12.66,343.2,26.1,100.5
13.03,343.1,25.3,100.6
13.09,344.1,25.2,100.7
12.96,345,24.8,100.7
12.66,345.8,24.4,100.7
12.4,345.9,23.5,100.7
12.17,345.5,23.3,100.7
11.98,345.2,22.8,100.7
11.92,345.1,22.8,100.6
11.81,346.4,23,100.6
11.81,346.2,23.3,100.6
11.91,346.2,23.2,100.7
12.18,346,22.9,100.7
11.88,345,24.2,100.8
12.73,344,24.9,100.9
13.79,345,25.4,100.9
14.06,345.8,26.7,100.8
13.28,344.8,27.5,100.7
12.6,343.2,27.7,100.7
12.36,342.8,27.7,100.6
12.2,342.7,27.1,100.6
12.23,340.8,24.9,100.6
12.22,341.1,24.7,100.6
12.82,343,24.7,100.6
13.01,343.9,25.1,100.7
12.9,345.7,24.7,100.8
12.75,345.7,24.5,100.8
12.29,346.2,24.2,100.8
11.79,346.4,23.8,100.9
11.56,346.6,23.3,100.8
11.46,347.6,23.4,100.8
11.49,348.8,23.8,100.8
11.31,350.2,23.4,100.7
11.49,350.5,22.6,100.7
11.58,351.7,22.7,100.7
10.99,352.3,22.5,100.8
10.84,352.7,22.5,100.8
10.65,352.4,23.9,100.9
11.22,350.8,24.5,101
11.26,350.3,25,101
11.26,350.7,28.1,100.9
11.02,351.2,28.5,100.9
10.68,351.1,28.9,100.8
10.71,351.9,29.6,100.7
10.76,352.2,29.6,100.6
10.99,350.5,27,100.6
10.75,348.9,26.5,100.6
10.71,347.6,26.1,100.7
11.01,348.1,26.2,100.7
11.25,347.6,25.3,100.8
11.36,347.7,24.5,100.9
11.46,348.4,24.3,100.9
11.13,348.8,23.6,100.9
10.89,348.7,23.8,100.9
10.81,348,24,100.9
10.66,347.2,23.4,100.8
10.58,346.2,23.4,100.8
10.68,347.1,22.8,100.8
10.84,346.5,22.8,100.8
10.88,347,23,100.8
11.36,347.5,22.6,100.9
10.69,346.2,24.4,100.9
11.17,346.5,24.7,101
11.04,350.3,26,101
9.98,350.3,29.6,100.9
9.48,350.7,30.1,100.8
9.28,352.5,30.5,100.7
9.02,353.4,31.3,100.6
8.88,353.9,31.2,100.5
8.47,352.5,29.1,100.5
8.14,347.3,28.2,100.5
8.66,346,27.7,100.6
8.77,346.6,27.2,100.6
8.59,347.4,25.7,100.6
8.44,349.1,25,100.7
8.16,350.7,24.5,100.7
7.9,352,24.3,100.8
7.69,352.5,22.6,100.7
7.46,353.1,22.8,100.7
7.14,354.7,22.9,100.7
6.98,355.9,22.9,100.6
6.66,358.7,22.4,100.6
6.18,359.4,22.2,100.6
5.64,359.5,22.1,100.6
4.94,359.3,22,100.7
3.59,357.5,24,100.8
2.49,351,26.5,100.8
1.22,351.2,27.4,100.8
0.13,41.7,31.5,100.7
1.09,163.6,32,100.6
1.83,169.5,32.4,100.5
2.42,175.4,32.8,100.4
2.96,180.8,32.2,100.4
3.65,179.4,30.3,100.4
3.81,181,29.4,100.4
3.09,183.2,28.4,100.5
1.6,182.7,27.4,100.5
0.18,254.9,26.9,100.6
1.63,344.8,24.9,100.7
3.23,346.8,24.2,100.7
5.01,350.8,23.4,100.8
6.75,352.1,23.6,100.7
8.12,351.9,24.3,100.7
9.17,351,24.3,100.7
9.59,350.8,24.3,100.7
9.99,351.3,23.5,100.7
10.29,350.1,23.4,100.7
10.55,349.1,24,100.7
10.84,348.1,23.9,100.8
11.19,346.4,25.3,100.8
11.77,344.3,26.4,100.9
11.91,345.2,26.8,100.9
11.68,344.2,29.1,100.9
12.6,340.6,29.4,100.8
13.71,339.1,28.7,100.7
14.17,339.1,26.7,100.7
14.6,340.2,26.2,100.6
14.79,341.3,23.5,100.6
13.87,342.5,23.4,100.7
13.83,344.2,23.4,100.8
14.32,346,23.4,100.8
14.37,346.6,23.1,100.9
14.69,345.6,21.9,100.9
14.67,345.5,21.8,101
14.22,344.5,21.2,101
14.2,343.9,21.3,100.9
14.2,343.4,21.4,100.9
14.43,343.6,20.6,100.9
13.96,344,20.2,100.9
14.07,345.2,20.4,100.8
14.31,345,20.3,100.9
14.13,345.1,20.9,100.9
14.44,345.2,20.8,101
14.42,344.4,21.5,101.1
15.13,344.6,21.9,101.2
16.09,346.2,21.8,101.2
16.44,348,23.7,101.2
16.12,347.4,23.9,101.1
16.19,346.5,23.5,101.1
16.21,345.8,23.2,101
16.05,346,23,101
15.79,346.8,21.3,101
14.89,346.1,20.7,101
14.72,345.4,20.9,101.1
15.47,346.6,21,101.1
15.88,347.7,20.6,101.2
15.32,347.3,20.3,101.2
15.02,347.3,20.4,101.3
15.85,348.9,20.4,101.3
15.59,348.8,19.3,101.2
14.46,346.7,19.5,101.2
15.53,348.2,18.9,101.2
14.54,347.2,18.9,101.1
14.24,347.7,19.7,101.2
14.31,348.4,19.6,101.2
14.45,348.3,19.3,101.2
14.51,348.6,19.2,101.3
14.66,347.6,20.5,101.3
15.79,347.6,21.3,101.4
16.29,349,21.6,101.4
15.96,349.3,22.8,101.3
15.67,349,22.9,101.3
15.41,348.9,22.6,101.2
15.31,349.3,22.5,101
15.2,350,22.6,101
14.48,350.3,21.4,101
13.69,346.3,21,101
13.15,345.7,20.6,101
14.06,348.6,20.8,101
14.18,350.8,20.8,101.1
13.79,350.4,20.4,101.1
13.49,350.3,20.3,101.1
13.17,349.7,20.3,101.1
12.79,350.1,19.7,101.1
12.43,349.3,19.8,101
11.99,348.6,19.3,101
11.47,348.5,19.2,100.9
10.96,349.9,18.3,100.9
10.47,350.2,18.1,100.9
10.05,350.8,17.9,100.9
9.97,350.7,17.8,100.9
9.21,349.8,19.9,101
8.88,349.8,21,101
8.61,349.5,23.1,101
8.54,350,27.1,100.9
8.35,351,27.9,100.8
8,352.8,28.3,100.7
7.63,354.4,30.7,100.6
7.42,354.1,30.7,100.5
7.12,350.5,28,100.5
7.18,346.6,27.4,100.5
7.18,343.8,26.7,100.5
6.73,343.5,24.8,100.5
6.35,343.8,24.1,100.6
6.25,345.1,22.1,100.6
5.83,348.5,21.3,100.7
4.99,350.3,20.6,100.7
3.83,351.6,20,100.6
2.67,1.3,19.7,100.6
1.55,30.4,19.8,100.5
1.26,85.2,19,100.5
1.44,107.1,17.7,100.5
2.49,114,18.1,100.5
3.09,123.2,19.6,100.5
3.77,127.8,20.2,100.6
4.08,126.6,22.9,100.6
3.5,134.5,24.4,100.7
4.44,145,26.3,100.7
4.94,156.2,29.6,100.6
5.82,165.2,29.6,100.5
6.42,163.9,29.4,100.4
7.01,161.7,30.5,100.3
7.09,161.6,30.7,100.2
7.08,158,28.2,100.2
6.7,152.3,27.7,100.2
6.75,146.3,27.8,100.3
6.76,141.6,27.2,100.3
6.35,138.4,25.9,100.4
6.3,134.8,25.6,100.5
6.42,134.1,25.2,100.5
6.57,132.3,25.7,100.5
6.46,131.1,24.9,100.5
6.4,128.6,25.1,100.5
6.27,129.9,25.1,100.5
6.07,126.8,25.1,100.5
5.49,121.6,23.8,100.5
5.03,110.3,23.7,100.6
4.64,111.3,23.8,100.6
3.85,106.4,23.6,100.7
2.87,73.9,25,100.8
3.73,9.9,24.9,100.9
6.11,342.8,24.3,101
8.78,336.5,25.2,100.9
10.01,337.2,23.8,100.9
10.67,337.5,24.4,100.8
12.01,342.9,25.6,100.7
12.22,347.5,25.9,100.7
12.27,351.1,24.5,100.7
11.82,352.4,24.1,100.7
13.27,356.4,23.8,100.8
13.46,358,23.5,100.8
13.68,358.2,22.8,100.9
13.78,357.4,22.1,100.9
13.9,355.3,22.1,101
13.97,353.7,21.5,101
14.01,352.7,21.7,101
14.07,352.5,21.7,100.9
14.19,352.3,21.2,100.9
14.38,352.1,20.8,100.9
13.9,349.1,19.5,101
14.31,351.7,19.5,100.9
15.12,352.8,19.6,101
13.9,351.7,19.5,101.1
13.75,348.7,20.4,101.2
14.41,351.7,21,101.3
14.43,354.3,21.7,101.3
14.57,356.3,24.2,101.2
14.5,357.8,24.6,101.1
14.51,358.7,25,101.1
15.14,0.9,25.4,100.9
14.65,359.5,25.3,100.9
14.4,359.1,22.5,100.9
13.98,356.9,22.4,100.9
14.15,358.3,22.3,101
14,359,22.5,101.1
13.78,358.3,21.8,101.1
13.74,356.6,21.8,101.2
13.68,355.4,21.8,101.2
13.58,354.2,21.7,101.2
13.43,353.1,20.8,101.1
13.37,351.4,20.7,101.1
13.43,350.6,20,101
13.66,350.4,19.4,101
13.61,348.1,20.3,101.1
14.56,350.6,20.3,101.1
14.26,351.8,20.2,101.2
14.08,352.3,20.1,101.2
13.04,349.4,20.4,101.3
13.5,350.1,20.6,101.4
14.11,352.7,21.7,101.4
13.94,355.4,24.2,101.3
14,358.2,24.7,101.2
13.11,358.4,24.8,101.1
13.04,359.1,25.1,101
13.06,359,25,100.9
12.65,359.7,23.1,100.9
12.03,356.3,22.6,100.9
12.62,356.1,22.5,101
12.85,355.6,21.6,101
12.99,354.5,21.7,101.1
13.13,353.6,21.5,101.1
12.95,353.3,21.2,101.2
12.67,353.2,20.8,101.2
12.49,352.1,20.6,101.1
12.84,350.2,20.4,101.1
13.17,349.8,19.8,101
13.11,350.2,19.3,101
12.66,352.2,18.9,101
12.72,353,18.9,101
12.43,353.2,19.4,101.1
12.26,352.9,18.9,101.2
11.55,351,19.6,101.2
12.01,349.9,20,101.3
12.37,350.8,21.6,101.3
12.35,353,25.6,101.2
12.23,356.4,26.4,101.1
11.64,356.8,26.6,100.9
11.59,357.3,26.5,100.8
11.74,359.7,26.7,100.7
11.27,359.9,23.7,100.8
10.22,357.4,23.2,100.8
10.47,357.4,23,100.8
10.43,356.5,23,100.8
10.44,354.8,21.8,100.9
10.62,353.7,21.1,100.9
10.82,353.5,21.2,100.9
11.04,352.6,20.6,100.9
11.19,351.7,20,100.9
11.06,351.8,20.2,100.8
10.69,351.4,20.3,100.8
10.32,351.2,19.9,100.7
9.91,349.9,17.8,100.7
9.51,350,17.8,100.7
9.09,350.1,18.8,100.7
8.7,351.4,18.6,100.7
7.92,351,19.9,100.8
7.71,350.4,21.7,100.8
7.44,349.9,23.6,100.8
7.29,349.8,27.3,100.7
7.31,349.6,28.4,100.6
7.46,350.9,28.5,100.5
7.23,352.9,29.2,100.4
7.02,352.2,29.1,100.3
7.19,349.3,27.1,100.3
7.04,345.1,26.1,100.3
7.21,342.1,25.3,100.3
6.8,343.3,24.9,100.4
6.14,345.5,23.2,100.4
5.15,345.6,22.1,100.5
4.02,346.8,21.6,100.5
2.47,0.1,20.5,100.6
1.29,27.3,19.4,100.5
1.3,87.7,19.3,100.5
2.34,119.6,19.1,100.4
3.5,124.7,19.5,100.4
4.39,125,19.4,100.4
5.03,129.1,20,100.4
5.27,132.2,20.9,100.4
5.43,132.2,21,100.5
5.7,133.7,23.3,100.5
6.34,143.3,23.7,100.6
7.15,151.8,25.7,100.5
8.06,160.5,29,100.5
8.14,165.2,29.4,100.4
8.22,167.1,29,100.3
8.51,168.9,29.4,100.2
8.65,164.3,28.4,100.1
9.22,162.6,26.5,100
8.51,160.5,26.7,100.1
8.17,158.4,26.3,100.2
7.75,155.6,26.2,100.3
7.69,154.1,25.7,100.3
7.29,153.3,24.6,100.4
7.24,154.9,24.2,100.4
7.22,157.5,24.2,100.4
7.05,157.3,23.3,100.4
6.89,157.2,23.9,100.3
6.67,157.7,23.6,100.3
6.46,154.5,22.6,100.3
6.18,137.6,22.4,100.3
5.84,134.6,22.4,100.3
5.39,130,22.6,100.4
5.09,122.1,22.6,100.5
4.81,115.7,23.6,100.6
4.39,125.2,24,100.7
3.73,135.7,24.4,100.7
2.43,139.6,26.2,100.7
1.38,138.6,27.3,100.6
0.3,74.3,28.9,100.5
2.69,352.5,29.4,100.4
4.89,350.1,28.8,100.4
6.6,357.9,28,100.4
8.31,352.2,27.5,100.4
9.69,353.6,26.9,100.5
10.33,357.5,26.7,100.5
10.92,359.9,25.7,100.7
11.6,358.7,24,100.7
11.95,356.9,23.7,100.8
12.09,355.6,23.4,100.8
12.01,354.9,23.1,100.8
11.96,353.6,23.1,100.7
12.17,353.5,22.6,100.7
12.49,353.5,22.4,100.7
12.93,353.1,20.5,100.7
13.46,353.7,20.7,100.7
13.54,355.7,21,100.8
13.45,357.7,21.2,100.9
11.94,355.1,21.9,101
12.77,357.5,23.1,101
13.14,3,23.8,101.1
13,3.2,26.7,101
13.17,1.1,26.4,101
13.54,2,26.6,100.8
13.09,1.6,27,100.8
12.9,1.2,26.9,100.7
12.77,0.3,24.4,100.8
12.38,358.8,24.4,100.8
12.21,358.3,24.3,100.8
12.11,358.6,23.8,100.8
11.81,357.7,23.3,100.9
11.53,355,22.5,100.8
11.27,353.1,22.2,100.9
11.13,350.9,21.4,100.9
11.01,349.9,20.3,100.8
10.8,349.5,20.7,100.8
10.49,349.2,19.9,100.8
10.36,349.3,19.9,100.7
10.16,350,17,100.7
10.49,348.1,17,100.7
10.67,348.4,17.7,100.7
10.68,349,17.7,100.8
10.27,348.2,19.4,100.8
9.76,348.3,21,100.9
9.75,348.8,22,100.9
9.73,349.2,25.6,100.8
9.47,350.4,26,100.7
9.08,350.9,26.5,100.6
8.86,351.3,27,100.5
8.84,351,27.5,100.5
8.99,348.7,25.1,100.5
9.48,346.9,24.5,100.5
10.06,348.4,23.4,100.6
9.96,349.6,23,100.6
